"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2042","2042","PER","Persons","3","thousands",,,527.639,,
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2043","2043","PER","Persons","3","thousands",,,519.081,,
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2044","2044","PER","Persons","3","thousands",,,513.259,,
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2045","2045","PER","Persons","3","thousands",,,510.229,,
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2046","2046","PER","Persons","3","thousands",,,508.7625,,
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2047","2047","PER","Persons","3","thousands",,,508.4705,,
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2048","2048","PER","Persons","3","thousands",,,508.064,,
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2049","2049","PER","Persons","3","thousands",,,506.98,,
"NLD","Netherlands","MA","Males","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2050","2050","PER","Persons","3","thousands",,,506.3825,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1950","1950","PER","Persons","3","thousands",,,347.491,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1951","1951","PER","Persons","3","thousands",,,349.13,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1952","1952","PER","Persons","3","thousands",,,348.076,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1953","1953","PER","Persons","3","thousands",,,343.292,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1954","1954","PER","Persons","3","thousands",,,338.12,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1955","1955","PER","Persons","3","thousands",,,342.192,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1956","1956","PER","Persons","3","thousands",,,353.409,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1957","1957","PER","Persons","3","thousands",,,362.633,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1958","1958","PER","Persons","3","thousands",,,374.531,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1959","1959","PER","Persons","3","thousands",,,386.999,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1960","1960","PER","Persons","3","thousands",,,389.6335,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1961","1961","PER","Persons","3","thousands",,,385.736,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1962","1962","PER","Persons","3","thousands",,,383.283,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1963","1963","PER","Persons","3","thousands",,,380.8085,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1964","1964","PER","Persons","3","thousands",,,378.4075,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1965","1965","PER","Persons","3","thousands",,,378.83,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1966","1966","PER","Persons","3","thousands",,,380.5835,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1967","1967","PER","Persons","3","thousands",,,382.2355,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1968","1968","PER","Persons","3","thousands",,,382.165,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1969","1969","PER","Persons","3","thousands",,,380.5005,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1970","1970","PER","Persons","3","thousands",,,378.349,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1971","1971","PER","Persons","3","thousands",,,376.8925,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1972","1972","PER","Persons","3","thousands",,,376.5385,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1973","1973","PER","Persons","3","thousands",,,378.7245,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1974","1974","PER","Persons","3","thousands",,,384.8665,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1975","1975","PER","Persons","3","thousands",,,393.2355,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1976","1976","PER","Persons","3","thousands",,,400.879,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1977","1977","PER","Persons","3","thousands",,,407.762,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1978","1978","PER","Persons","3","thousands",,,418.182,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1979","1979","PER","Persons","3","thousands",,,432.183,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1980","1980","PER","Persons","3","thousands",,,444.599,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1981","1981","PER","Persons","3","thousands",,,472.2535,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1982","1982","PER","Persons","3","thousands",,,514.3105,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1983","1983","PER","Persons","3","thousands",,,545.394,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1984","1984","PER","Persons","3","thousands",,,565.1775,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1985","1985","PER","Persons","3","thousands",,,582.043,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1986","1986","PER","Persons","3","thousands",,,582.371,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1987","1987","PER","Persons","3","thousands",,,568.3775,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1988","1988","PER","Persons","3","thousands",,,561.583,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1989","1989","PER","Persons","3","thousands",,,560.431,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1990","1990","PER","Persons","3","thousands",,,563.755,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1991","1991","PER","Persons","3","thousands",,,570.608,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1992","1992","PER","Persons","3","thousands",,,577.926,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1993","1993","PER","Persons","3","thousands",,,585.594,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1994","1994","PER","Persons","3","thousands",,,595.0265,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1995","1995","PER","Persons","3","thousands",,,604.1515,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1996","1996","PER","Persons","3","thousands",,,613.2545,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1997","1997","PER","Persons","3","thousands",,,622.755,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1998","1998","PER","Persons","3","thousands",,,632.032,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","1999","1999","PER","Persons","3","thousands",,,641.036,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2000","2000","PER","Persons","3","thousands",,,648.0515,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2001","2001","PER","Persons","3","thousands",,,650.935,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2002","2002","PER","Persons","3","thousands",,,650.099,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2003","2003","PER","Persons","3","thousands",,,647.8895,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2004","2004","PER","Persons","3","thousands",,,646.6425,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2005","2005","PER","Persons","3","thousands",,,646.296,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2006","2006","PER","Persons","3","thousands",,,643.7315,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2007","2007","PER","Persons","3","thousands",,,637.5125,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2008","2008","PER","Persons","3","thousands",,,624.7165,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2009","2009","PER","Persons","3","thousands",,,602.745,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2010","2010","PER","Persons","3","thousands",,,575.411,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2011","2011","PER","Persons","3","thousands",,,549.047,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2012","2012","PER","Persons","3","thousands",,,526.714,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2013","2013","PER","Persons","3","thousands",,,511.8035,"B","Break"
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2014","2014","PER","Persons","3","thousands",,,504.5595,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2015","2015","PER","Persons","3","thousands",,,502.6485,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2016","2016","PER","Persons","3","thousands",,,504.835,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2017","2017","PER","Persons","3","thousands",,,506.0905,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2018","2018","PER","Persons","3","thousands",,,505.1545,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2019","2019","PER","Persons","3","thousands",,,504.623,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2020","2020","PER","Persons","3","thousands",,,504.704,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2021","2021","PER","Persons","3","thousands",,,505.813,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2022","2022","PER","Persons","3","thousands",,,510.1595,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2023","2023","PER","Persons","3","thousands",,,516.3085,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2024","2024","PER","Persons","3","thousands",,,522.374,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,528.64,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2026","2026","PER","Persons","3","thousands",,,534.187,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2027","2027","PER","Persons","3","thousands",,,537.316,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2028","2028","PER","Persons","3","thousands",,,538.6995,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2029","2029","PER","Persons","3","thousands",,,538.5645,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2030","2030","PER","Persons","3","thousands",,,534.6085,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2031","2031","PER","Persons","3","thousands",,,527.196,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2032","2032","PER","Persons","3","thousands",,,521.1425,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2033","2033","PER","Persons","3","thousands",,,518.5955,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2034","2034","PER","Persons","3","thousands",,,518.232,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2035","2035","PER","Persons","3","thousands",,,521.215,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2036","2036","PER","Persons","3","thousands",,,526.596,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2037","2037","PER","Persons","3","thousands",,,530.2295,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2038","2038","PER","Persons","3","thousands",,,531.298,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2039","2039","PER","Persons","3","thousands",,,529.376,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2040","2040","PER","Persons","3","thousands",,,522.8615,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2041","2041","PER","Persons","3","thousands",,,513.8775,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2042","2042","PER","Persons","3","thousands",,,505.2955,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2043","2043","PER","Persons","3","thousands",,,497.32,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2044","2044","PER","Persons","3","thousands",,,491.4265,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2045","2045","PER","Persons","3","thousands",,,487.8845,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2046","2046","PER","Persons","3","thousands",,,485.595,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2047","2047","PER","Persons","3","thousands",,,484.072,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2048","2048","PER","Persons","3","thousands",,,482.4805,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2049","2049","PER","Persons","3","thousands",,,480.415,,
"NLD","Netherlands","FE","Females","D199L535","Population (hist&proj)  35-39","VAR1","Baseline","2050","2050","PER","Persons","3","thousands",,,479.078,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1950","1950","PER","Persons","3","thousands",,,317.246,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1951","1951","PER","Persons","3","thousands",,,319.432,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1952","1952","PER","Persons","3","thousands",,,320.952,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1953","1953","PER","Persons","3","thousands",,,323.384,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1954","1954","PER","Persons","3","thousands",,,326.151,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1955","1955","PER","Persons","3","thousands",,,328.104,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1956","1956","PER","Persons","3","thousands",,,330.176,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1957","1957","PER","Persons","3","thousands",,,330.924,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1958","1958","PER","Persons","3","thousands",,,328.718,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1959","1959","PER","Persons","3","thousands",,,325.441,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1960","1960","PER","Persons","3","thousands",,,329.5305,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1961","1961","PER","Persons","3","thousands",,,340.0125,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1962","1962","PER","Persons","3","thousands",,,349.3825,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1963","1963","PER","Persons","3","thousands",,,360.6275,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1964","1964","PER","Persons","3","thousands",,,371.636,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1965","1965","PER","Persons","3","thousands",,,374.9325,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1966","1966","PER","Persons","3","thousands",,,373.294,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1967","1967","PER","Persons","3","thousands",,,372.263,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1968","1968","PER","Persons","3","thousands",,,371.2535,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1969","1969","PER","Persons","3","thousands",,,372.154,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1970","1970","PER","Persons","3","thousands",,,376.757,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1971","1971","PER","Persons","3","thousands",,,382.4055,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1972","1972","PER","Persons","3","thousands",,,387.333,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1973","1973","PER","Persons","3","thousands",,,390.6045,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1974","1974","PER","Persons","3","thousands",,,392.4115,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1975","1975","PER","Persons","3","thousands",,,394.1305,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1976","1976","PER","Persons","3","thousands",,,395.697,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1977","1977","PER","Persons","3","thousands",,,397.457,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1978","1978","PER","Persons","3","thousands",,,402.178,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1979","1979","PER","Persons","3","thousands",,,410.2465,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1980","1980","PER","Persons","3","thousands",,,419.703,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1981","1981","PER","Persons","3","thousands",,,428.4415,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1982","1982","PER","Persons","3","thousands",,,436.385,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1983","1983","PER","Persons","3","thousands",,,447.1355,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1984","1984","PER","Persons","3","thousands",,,461.1555,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1985","1985","PER","Persons","3","thousands",,,473.022,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1986","1986","PER","Persons","3","thousands",,,501.0285,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1987","1987","PER","Persons","3","thousands",,,544.3185,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1988","1988","PER","Persons","3","thousands",,,575.7765,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1989","1989","PER","Persons","3","thousands",,,595.5785,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1990","1990","PER","Persons","3","thousands",,,612.256,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1991","1991","PER","Persons","3","thousands",,,611.4965,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1992","1992","PER","Persons","3","thousands",,,595.723,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1993","1993","PER","Persons","3","thousands",,,586.9695,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1994","1994","PER","Persons","3","thousands",,,583.79,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1995","1995","PER","Persons","3","thousands",,,584.55,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1996","1996","PER","Persons","3","thousands",,,588.509,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1997","1997","PER","Persons","3","thousands",,,593.7975,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1998","1998","PER","Persons","3","thousands",,,600.2855,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1999","1999","PER","Persons","3","thousands",,,609.4005,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2000","2000","PER","Persons","3","thousands",,,620.0845,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2001","2001","PER","Persons","3","thousands",,,631.2355,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2002","2002","PER","Persons","3","thousands",,,641.3045,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2003","2003","PER","Persons","3","thousands",,,650.6135,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2004","2004","PER","Persons","3","thousands",,,659.0375,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2005","2005","PER","Persons","3","thousands",,,664.4985,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2006","2006","PER","Persons","3","thousands",,,664.9525,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2007","2007","PER","Persons","3","thousands",,,661.9295,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2008","2008","PER","Persons","3","thousands",,,657.9585,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2009","2009","PER","Persons","3","thousands",,,655.7365,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2010","2010","PER","Persons","3","thousands",,,654.708,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2011","2011","PER","Persons","3","thousands",,,651.076,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2012","2012","PER","Persons","3","thousands",,,642.659,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2013","2013","PER","Persons","3","thousands",,,626.5105,"B","Break"
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2014","2014","PER","Persons","3","thousands",,,605.515,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2015","2015","PER","Persons","3","thousands",,,575.665,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2016","2016","PER","Persons","3","thousands",,,548.118,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2017","2017","PER","Persons","3","thousands",,,526.0205,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2018","2018","PER","Persons","3","thousands",,,511.8305,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2019","2019","PER","Persons","3","thousands",,,504.838,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2020","2020","PER","Persons","3","thousands",,,503.7135,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2021","2021","PER","Persons","3","thousands",,,506.0525,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2022","2022","PER","Persons","3","thousands",,,507.8985,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2023","2023","PER","Persons","3","thousands",,,508.7085,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2024","2024","PER","Persons","3","thousands",,,510.0685,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,511.7365,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2026","2026","PER","Persons","3","thousands",,,514.1205,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2027","2027","PER","Persons","3","thousands",,,519.869,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2028","2028","PER","Persons","3","thousands",,,527.108,,
